word,Charlie Puth,word,Shawn Mendes
rough,0.003644929578413038,laying,0.005025503212791232
modeling,0.003644929578413038,complicate,0.005025503212791232
limousine,0.003644929578413038,focus,0.005025503212791232
sell,0.003644929578413038,curse,0.005025503212791232
respect,0.003644929578413038,astrid,0.005025503212791232
sexy,0.003644929578413038,burnt,0.005025503212791232
lifeline,0.003644929578413038,forgive,0.005025503212791232
scream,0.003644929578413038,brush,0.005025503212791232
quick,0.003644929578413038,alive,0.005025503212791232
rate,0.003644929578413038,shining,0.005025503212791232
mother,0.003644929578413038,seems,0.005025503212791232
price,0.003644929578413038,shine,0.005025503212791232
leather,0.003644929578413038,argue,0.005025503212791232
mask,0.003644929578413038,medicine,0.005025503212791232
lighted,0.003644929578413038,disappointment,0.005025503212791232
lived,0.003644929578413038,hole,0.005025503212791232
reject,0.003644929578413038,naked,0.005025503212791232
nigga,0.003644929578413038,eternity,0.005025503212791232
neither,0.003644929578413038,slowly,0.005025503212791232
lawn,0.003644929578413038,specific,0.005025503212791232
promised,0.003644929578413038,hmm,0.005025503212791232
promoting,0.003644929578413038,use,0.005025503212791232
proud,0.003644929578413038,familiar,0.005025503212791232
relationship,0.003644929578413038,sad,0.005025503212791232
list,0.003644929578413038,dreaming,0.005025503212791232
separate,0.003644929578413038,sneak,0.005025503212791232
lead,0.003644929578413038,seam,0.005025503212791232
mountain,0.003644929578413038,drownin,0.005025503212791232
kama,0.003644929578413038,mhm,0.005025503212791232
23,0.003644929578413038,searching,0.005025503212791232
stride,0.003644929578413038,happy,0.005025503212791232
family,0.003644929578413038,sleeping,0.005025503212791232
fading,0.003644929578413038,seeing,0.005025503212791232
explain,0.003644929578413038,near,0.005025503212791232
excuse,0.003644929578413038,typical,0.005025503212791232
tough,0.003644929578413038,deep,0.005025503212791232
tower,0.003644929578413038,race,0.005025503212791232
electrified,0.003644929578413038,slam,0.005025503212791232
traveling,0.003644929578413038,space,0.005025503212791232
blinded,0.003644929578413038,stumbled,0.005025503212791232
dog,0.003644929578413038,raise,0.005025503212791232
dm,0.003644929578413038,house,0.005025503212791232
dipping,0.003644929578413038,across,0.005025503212791232
differently,0.003644929578413038,hour,0.005025503212791232
bought,0.003644929578413038,sinking,0.005025503212791232
diamond,0.003644929578413038,sky,0.005025503212791232
detonator,0.003644929578413038,hoping,0.005025503212791232
faith,0.003644929578413038,guessing,0.005025503212791232
father,0.003644929578413038,compared,0.0035756869265547576
boyfriend,0.003644929578413038,everybody,0.0035756869265547576
figured,0.003644929578413038,everyone,0.0035756869265547576
forgiveness,0.003644929578413038,minute,0.0035756869265547576
forgetting,0.003644929578413038,hanging,0.0035756869265547576
foolish,0.003644929578413038,sun,0.0035756869265547576
followed,0.003644929578413038,till,0.0035756869265547576
thrill,0.003644929578413038,growing,0.0035756869265547576
throne,0.003644929578413038,ground,0.0035756869265547576
throwin,0.003644929578413038,tomorrow,0.0035756869265547576
throwing,0.003644929578413038,touch,0.0035756869265547576
wishlist,0.003644929578413038,another,0.0035756869265547576
bet,0.003644929578413038,whole,0.0035756869265547576
ticket,0.003644929578413038,longer,0.0035756869265547576
flash,0.003644929578413038,train,0.0035756869265547576
bigger,0.003644929578413038,part,0.0035756869265547576
birthday,0.003644929578413038,wondering,0.0035756869265547576
winning,0.003644929578413038,wonder,0.0035756869265547576
boulevard,0.003644929578413038,second,0.0035756869265547576
detonate,0.003644929578413038,supposed,0.0035756869265547576
fuck,0.003644929578413038,noticed,0.0035756869265547576
considered,0.003644929578413038,honestly,0.0035756869265547576
confront,0.003644929578413038,pride,0.0035756869265547576
complied,0.003644929578413038,secret,0.0035756869265547576
complicated,0.003644929578413038,reason,0.0035756869265547576
competition,0.003644929578413038,act,0.0035756869265547576
car,0.003644929578413038,standing,0.0035756869265547576
climbing,0.003644929578413038,body,0.0035756869265547576
class,0.003644929578413038,drink,0.0035756869265547576
wander,0.003644929578413038,power,0.0035756869265547576
city,0.003644929578413038,work,0.0035756869265547576
christ,0.003644929578413038,known,0.0035756869265547576
war,0.003644929578413038,heard,0.0035756869265547576
checking,0.003644929578413038,shake,0.0035756869265547576
cash,0.003644929578413038,question,0.0035756869265547576
cheated,0.003644929578413038,upon,0.002512751606395616
champagne,0.003644929578413038,yell,0.002512751606395616
waist,0.003644929578413038,walked,0.002512751606395616
water,0.003644929578413038,woke,0.002512751606395616
deleted,0.003644929578413038,nowadays,0.002512751606395616
bye,0.003644929578413038,twelve,0.002512751606395616
jet,0.003644929578413038,outside,0.002512751606395616
darkest,0.003644929578413038,note,0.002512751606395616
daily,0.003644929578413038,waking,0.002512751606395616
uncomfortable,0.003644929578413038,waited,0.002512751606395616
buck,0.003644929578413038,opposite,0.002512751606395616
cruel,0.003644929578413038,week,0.002512751606395616
burn,0.003644929578413038,vibe,0.002512751606395616
wear,0.003644929578413038,wave,0.002512751606395616
unraveling,0.003644929578413038,write,0.002512751606395616
weak,0.003644929578413038,ocean,0.002512751606395616
upstairs,0.003644929578413038,troubled,0.002512751606395616
buy,0.003644929578413038,nose,0.002512751606395616
coping,0.003644929578413038,negative,0.002512751606395616
cop,0.003644929578413038,truce,0.002512751606395616
voice,0.003644929578413038,pretending,0.002512751606395616
battery,0.003644929578413038,outta,0.002512751606395616
fake,0.003644929578413038,resist,0.002512751606395616
heat,0.003644929578413038,rope,0.002512751606395616
thank,0.003644929578413038,sow,0.002512751606395616
happened,0.003644929578413038,ring,0.002512751606395616
tempting,0.003644929578413038,speak,0.002512751606395616
temporary,0.003644929578413038,spend,0.002512751606395616
apologize,0.003644929578413038,spending,0.002512751606395616
anywhere,0.003644929578413038,spent,0.002512751606395616
highlight,0.003644929578413038,spinning,0.002512751606395616
hitting,0.003644929578413038,town,0.002512751606395616
wrapping,0.003644929578413038,spoken,0.002512751606395616
ho,0.003644929578413038,stained,0.002512751606395616
holdin,0.003644929578413038,remind,0.002512751606395616
sutra,0.003644929578413038,stake,0.002512751606395616
written,0.003644929578413038,standard,0.002512751606395616
answered,0.003644929578413038,regretted,0.002512751606395616
hosting,0.003644929578413038,reel,0.002512751606395616
hurting,0.003644929578413038,sore,0.002512751606395616
afternoon,0.003644929578413038,somehow,0.002512751606395616
ignored,0.003644929578413038,someday,0.002512751606395616
immature,0.003644929578413038,softly,0.002512751606395616
adding,0.003644929578413038,window,0.002512751606395616
stud,0.003644929578413038,shut,0.002512751606395616
stroll,0.003644929578413038,settle,0.002512751606395616
accusation,0.003644929578413038,sense,0.002512751606395616
acapella,0.003644929578413038,simple,0.002512751606395616
worry,0.003644929578413038,worked,0.002512751606395616
casino,0.003644929578413038,simply,0.002512751606395616
gasoline,0.003644929578413038,sincere,0.002512751606395616
green,0.003644929578413038,scrolling,0.002512751606395616
fun,0.003644929578413038,singin,0.002512751606395616
gray,0.003644929578413038,six,0.002512751606395616
glad,0.003644929578413038,muse,0.002512751606395616
ay,0.003644929578413038,small,0.002512751606395616
bank,0.003644929578413038,smell,0.002512751606395616
greyhound,0.003644929578413038,safe,0.002512751606395616
theirselves,0.003644929578413038,recognize,0.002512751606395616
fucking,0.003644929578413038,reassure,0.002512751606395616
funny,0.003644929578413038,reap,0.002512751606395616
set,0.002593397415122827,poison,0.002512751606395616
damn,0.002593397415122827,tension,0.002512751606395616
standing,0.002593397415122827,testified,0.002512751606395616
star,0.002593397415122827,testify,0.002512751606395616
behind,0.002593397415122827,thinkin,0.002512751606395616
brother,0.002593397415122827,pickin,0.002512751606395616
anyway,0.002593397415122827,person,0.002512751606395616
power,0.002593397415122827,threw,0.002512751606395616
deny,0.002593397415122827,thunder,0.002512751606395616
bright,0.002593397415122827,tie,0.002512751606395616
forward,0.002593397415122827,timeline,0.002512751606395616
taking,0.002593397415122827,past,0.002512751606395616
nervous,0.002593397415122827,paint,0.002512751606395616
two,0.002593397415122827,worth,0.002512751606395616
whatever,0.002593397415122827,pack,0.002512751606395616
lying,0.002593397415122827,overwhelmed,0.002512751606395616
next,0.002593397415122827,playin,0.002512751606395616
compared,0.002593397415122827,possibly,0.002512751606395616
slip,0.002593397415122827,stomp,0.002512751606395616
wonder,0.002593397415122827,pray,0.002512751606395616
secret,0.002593397415122827,stress,0.002512751606395616
sister,0.002593397415122827,rainbow,0.002512751606395616
sing,0.002593397415122827,quickly,0.002512751606395616
watch,0.002593397415122827,questioning,0.002512751606395616
bed,0.002593397415122827,sunday,0.002512751606395616
kissed,0.002593397415122827,sunrise,0.002512751606395616
parent,0.002593397415122827,push,0.002512751606395616
singing,0.002593397415122827,surfacing,0.002512751606395616
stop,0.002593397415122827,pulled,0.002512751606395616
ah,0.002593397415122827,surprised,0.002512751606395616
cool,0.002593397415122827,propose,0.002512751606395616
situation,0.002593397415122827,prison,0.002512751606395616
understand,0.002593397415122827,worst,0.002512751606395616
forget,0.002593397415122827,pressure,0.002512751606395616
hundred,0.002593397415122827,sweet,0.002512751606395616
shake,0.002593397415122827,winter,0.002512751606395616
usually,0.002593397415122827,zone,0.002512751606395616
alright,0.002593397415122827,connected,0.002512751606395616
forever,0.002593397415122827,follow,0.002512751606395616
craving,0.002593397415122827,higher,0.002512751606395616
foot,0.002593397415122827,hair,0.002512751606395616
lung,0.002593397415122827,defense,0.002512751606395616
help,0.002593397415122827,deeper,0.002512751606395616
three,0.002593397415122827,knowing,0.002512751606395616
mistake,0.002593397415122827,decide,0.002512751606395616
wasting,0.002593397415122827,dear,0.002512751606395616
yet,0.002593397415122827,daybreak,0.002512751606395616
ask,0.002593397415122827,laughin,0.002512751606395616
touch,0.002593397415122827,crowd,0.002512751606395616
street,0.002593397415122827,flying,0.002512751606395616
fair,0.002593397415122827,lay,0.002512751606395616
mile,0.002593397415122827,lean,0.002512751606395616
hanging,0.002593397415122827,floor,0.002512751606395616
midnight,0.002593397415122827,learning,0.002512751606395616
sometimes,0.002593397415122827,cozy,0.002512751606395616
fault,0.002593397415122827,couch,0.002512751606395616
exactly,0.002593397415122827,cost,0.002512751606395616
today,0.002593397415122827,corner,0.002512751606395616
fell,0.002593397415122827,cooler,0.002512751606395616
rain,0.002593397415122827,hesitation,0.002512751606395616
strong,0.002593397415122827,hurricane,0.002512751606395616
running,0.002593397415122827,confession,0.002512751606395616
involved,0.002593397415122827,letting,0.002512751606395616
free,0.002593397415122827,conceited,0.002512751606395616
grown,0.002593397415122827,complete,0.002512751606395616
growing,0.002593397415122827,devastation,0.002512751606395616
apart,0.002593397415122827,dirty,0.002512751606395616
pretend,0.002593397415122827,club,0.002512751606395616
drink,0.002593397415122827,easier,0.002512751606395616
must,0.002593397415122827,instrumental,0.002512751606395616
queen,0.002593397415122827,interested,0.002512751606395616
pushing,0.002593397415122827,intertwined,0.002512751606395616
wild,0.002593397415122827,fan,0.002512751606395616
hear,0.002593397415122827,finger,0.002512751606395616
side,0.002593397415122827,fact,0.002512751606395616
carry,0.002593397415122827,expecting,0.002512751606395616
picture,0.002593397415122827,joke,0.002512751606395616
true,0.002593397415122827,hopin,0.002512751606395616
heard,0.002593397415122827,hopeless,0.002512751606395616
bone,0.002593397415122827,everywhere,0.002512751606395616
drop,0.002593397415122827,fit,0.002512751606395616
pick,0.002593397415122827,kanye,0.002512751606395616
dumb,0.002593397415122827,flipped,0.002512751606395616
quit,0.002593397415122827,ease,0.002512751606395616
train,0.002593397415122827,flew,0.002512751606395616
easily,0.002593397415122827,innocent,0.002512751606395616
wall,0.002593397415122827,keeping,0.002512751606395616
track,0.002593397415122827,history,0.002512751606395616
sheet,0.0,dressed,0.002512751606395616
shoe,0.0,kicked,0.002512751606395616
youth,0.0,drawn,0.002512751606395616
searching,0.0,killing,0.002512751606395616
shine,0.0,kils,0.002512751606395616
shining,0.0,flight,0.002512751606395616
safety,0.0,discovering,0.002512751606395616
woke,0.0,comfortable,0.002512751606395616
shawn,0.0,inconsistency,0.002512751606395616
winter,0.0,filled,0.002512751606395616
yell,0.0,apartment,0.002512751606395616
wave,0.0,ignore,0.002512751606395616
worked,0.0,may,0.002512751606395616
window,0.0,medal,0.002512751606395616
wind,0.0,beating,0.002512751606395616
seem,0.0,bathroom,0.002512751606395616
worried,0.0,barely,0.002512751606395616
seems,0.0,gorgeous,0.002512751606395616
scrolling,0.0,headed,0.002512751606395616
worse,0.0,awkward,0.002512751606395616
win,0.0,awake,0.002512751606395616
worst,0.0,askin,0.002512751606395616
self,0.0,asked,0.002512751606395616
seam,0.0,grew,0.002512751606395616
scary,0.0,fill,0.002512751606395616
worth,0.0,anyone,0.002512751606395616
willing,0.0,happens,0.002512751606395616
sense,0.0,anthem,0.002512751606395616
wrapped,0.0,answer,0.002512751606395616
seeing,0.0,idea,0.002512751606395616
weight,0.0,adrenaline,0.002512751606395616
week,0.0,hypnotized,0.002512751606395616
write,0.0,moth,0.002512751606395616
shaking,0.0,adelaide,0.002512751606395616
year,0.0,acting,0.002512751606395616
settle,0.0,figure,0.002512751606395616
turning,0.0,movie,0.002512751606395616
shot,0.0,headline,0.002512751606395616
wasted,0.0,bitter,0.002512751606395616
tension,0.0,lightin,0.002512751606395616
stake,0.0,lookin,0.002512751606395616
stained,0.0,friday,0.002512751606395616
sad,0.0,clap,0.002512751606395616
testified,0.0,chill,0.002512751606395616
testify,0.0,cheer,0.002512751606395616
spoken,0.0,friendship,0.002512751606395616
spinning,0.0,cent,0.002512751606395616
thinkin,0.0,ceiling,0.002512751606395616
thread,0.0,impressed,0.002512751606395616
spent,0.0,gently,0.002512751606395616
spending,0.0,café,0.002512751606395616
spend,0.0,bust,0.002512751606395616
threw,0.0,burning,0.002512751606395616
specific,0.0,getcha,0.002512751606395616
speak,0.0,blind,0.002512751606395616
spare,0.0,25,0.002512751606395616
thunder,0.0,lotto,0.002512751606395616
tie,0.0,loud,0.002512751606395616
tightrope,0.0,breaking,0.002512751606395616
space,0.0,heartbreak,0.002512751606395616
stand,0.0,lower,0.002512751606395616
telling,0.0,breakfast,0.002512751606395616
standard,0.0,lured,0.002512751606395616
sunrise,0.0,mad,0.002512751606395616
string,0.0,favorite,0.002512751606395616
stringing,0.0,block,0.002512751606395616
stressed,0.0,fast,0.002512751606395616
stress,0.0,singing,0.0017878434632773788
stuck,0.0,must,0.0017878434632773788
stumbled,0.0,sing,0.0017878434632773788
suffocating,0.0,sign,0.0017878434632773788
summer,0.0,forward,0.0017878434632773788
sunday,0.0,game,0.0017878434632773788
stomp,0.0,given,0.0017878434632773788
tearing,0.0,scared,0.0017878434632773788
stitch,0.0,goodbye,0.0017878434632773788
surfacing,0.0,saw,0.0017878434632773788
surprised,0.0,grown,0.0017878434632773788
sweet,0.0,runnin,0.0017878434632773788
started,0.0,guy,0.0017878434632773788
staring,0.0,sister,0.0017878434632773788
talking,0.0,deny,0.0017878434632773788
taste,0.0,situation,0.0017878434632773788
tear,0.0,wanted,0.0017878434632773788
til,0.0,carry,0.0017878434632773788
timeline,0.0,trouble,0.0017878434632773788
sow,0.0,brother,0.0017878434632773788
waited,0.0,bright,0.0017878434632773788
skin,0.0,type,0.0017878434632773788
underneath,0.0,usually,0.0017878434632773788
upon,0.0,walking,0.0017878434632773788
use,0.0,behind,0.0017878434632773788
vibe,0.0,climb,0.0017878434632773788
six,0.0,well,0.0017878434632773788
sinking,0.0,wild,0.0017878434632773788
wah,0.0,anyway,0.0017878434632773788
singin,0.0,anxious,0.0017878434632773788
sincere,0.0,already,0.0017878434632773788
ugly,0.0,admit,0.0017878434632773788
since,0.0,yet,0.0017878434632773788
simply,0.0,track,0.0017878434632773788
waitin,0.0,clothes,0.0017878434632773788
simple,0.0,feelin,0.0017878434632773788
waking,0.0,dumb,0.0017878434632773788
sight,0.0,fault,0.0017878434632773788
walked,0.0,sleep,0.0017878434632773788
shut,0.0,moving,0.0017878434632773788
shoulder,0.0,fair,0.0017878434632773788
sky,0.0,expect,0.0017878434632773788
slam,0.0,exactly,0.0017878434632773788
sound,0.0,easily,0.0017878434632773788
troubled,0.0,drunk,0.0017878434632773788
soul,0.0,convince,0.0017878434632773788
sore,0.0,drop,0.0017878434632773788
tired,0.0,done,0.0017878434632773788
touched,0.0,staying,0.0017878434632773788
town,0.0,street,0.0017878434632773788
trapped,0.0,describe,0.0017878434632773788
somehow,0.0,taking,0.0017878434632773788
someday,0.0,crash,0.0017878434632773788
tripping,0.0,ha,0.0017878434632773788
softly,0.0,slip,0.0017878434632773788
sleeping,0.0,missing,0.0017878434632773788
sneak,0.0,lonely,0.0017878434632773788
truce,0.0,perfect,0.0017878434632773788
smell,0.0,rain,0.0017878434632773788
small,0.0,playing,0.0017878434632773788
slowly,0.0,red,0.0017878434632773788
slipping,0.0,miss,0.0017878434632773788
twelve,0.0,high,0.0017878434632773788
twice,0.0,insecure,0.0017878434632773788
typical,0.0,parent,0.0017878434632773788
safe,0.0,loved,0.0017878434632773788
lot,0.0,kissed,0.0017878434632773788
sacrifice,0.0,midnight,0.0017878434632773788
fan,0.0,line,0.0017878434632773788
discovering,0.0,next,0.0017878434632773788
drawn,0.0,champagne,0.0
dream,0.0,tower,0.0
dreaming,0.0,rough,0.0
dressed,0.0,tough,0.0
drownin,0.0,list,0.0
ease,0.0,changed,0.0
easier,0.0,top,0.0
erase,0.0,cheated,0.0
eternity,0.0,checking,0.0
everyday,0.0,paris,0.0
everywhere,0.0,limousine,0.0
excited,0.0,chance,0.0
expecting,0.0,cash,0.0
ey,0.0,traveling,0.0
fact,0.0,casino,0.0
falling,0.0,brain,0.0
disappointment,0.0,luck,0.0
dirty,0.0,lovin,0.0
devastation,0.0,opened,0.0
darkness,0.0,brokenhearted,0.0
cross,0.0,lord,0.0
crowd,0.0,buck,0.0
crowned,0.0,burn,0.0
curse,0.0,looked,0.0
cut,0.0,overdosed,0.0
dad,0.0,buy,0.0
dark,0.0,bye,0.0
daybreak,0.0,callin,0.0
deserves,0.0,car,0.0
dead,0.0,lock,0.0
dear,0.0,lived,0.0
decide,0.0,christ,0.0
decision,0.0,choking,0.0
deep,0.0,class,0.0
deeper,0.0,city,0.0
defense,0.0,parted,0.0
familiar,0.0,completely,0.0
fast,0.0,complicated,0.0
ruler,0.0,complied,0.0
favorite,0.0,pay,0.0
friendship,0.0,confront,0.0
gentleman,0.0,theirselves,0.0
gently,0.0,thank,0.0
getcha,0.0,leg,0.0
getting,0.0,considered,0.0
gladly,0.0,terrified,0.0
gorgeous,0.0,perfume,0.0
grabbing,0.0,leaving,0.0
grew,0.0,tempting,0.0
grow,0.0,temporary,0.0
guessing,0.0,cop,0.0
hair,0.0,coping,0.0
happening,0.0,television,0.0
happens,0.0,thousand,0.0
happier,0.0,patient,0.0
happiness,0.0,competition,0.0
happy,0.0,lifeline,0.0
friday,0.0,uncomfortable,0.0
forgive,0.0,limelight,0.0
follow,0.0,climbing,0.0
fix,0.0,lighted,0.0
figure,0.0,tight,0.0
fill,0.0,tiffany,0.0
filled,0.0,tied,0.0
finally,0.0,ticket,0.0
fine,0.0,liar,0.0
finger,0.0,coast,0.0
fit,0.0,throwing,0.0
flame,0.0,throwin,0.0
fog,0.0,throw,0.0
flew,0.0,throttle,0.0
flight,0.0,throne,0.0
flipped,0.0,thrill,0.0
floor,0.0,boyfriend,0.0
fly,0.0,upstairs,0.0
flying,0.0,boy,0.0
focus,0.0,nigga,0.0
crawling,0.0,model,0.0
cozy,0.0,neither,0.0
country,0.0,mmm,0.0
couch,0.0,mmh,0.0
attached,0.0,wondered,0.0
awake,0.0,anywhere,0.0
awkward,0.0,apologize,0.0
bad,0.0,apology,0.0
barely,0.0,wishlist,0.0
bathroom,0.0,ashamed,0.0
bear,0.0,winning,0.0
beating,0.0,attention,0.0
begging,0.0,million,0.0
belong,0.0,nicky,0.0
best,0.0,nicole,0.0
big,0.0,awoken,0.0
bit,0.0,whoa,0.0
bitter,0.0,answered,0.0
bleed,0.0,modeling,0.0
blind,0.0,worry,0.0
block,0.0,mount,0.0
astrid,0.0,90,0.0
asleep,0.0,young,0.0
askin,0.0,mountain,0.0
alive,0.0,yesterday,0.0
aching,0.0,acapella,0.0
across,0.0,accusation,0.0
acting,0.0,actin,0.0
adelaide,0.0,adding,0.0
adrenaline,0.0,molly,0.0
aftertaste,0.0,written,0.0
ahead,0.0,mother,0.0
answer,0.0,wrapping,0.0
asked,0.0,money,0.0
anthem,0.0,mon,0.0
anyone,0.0,afternoon,0.0
anything,0.0,almost,0.0
anytime,0.0,ay,0.0
apartment,0.0,bank,0.0
appear,0.0,boulevard,0.0
argue,0.0,weather,0.0
blood,0.0,blame,0.0
breakfast,0.0,waiting,0.0
breaking,0.0,nowhere,0.0
connected,0.0,blinded,0.0
club,0.0,magic,0.0
comfortable,0.0,waist,0.0
complete,0.0,blow,0.0
complicate,0.0,blue,0.0
conceited,0.0,voice,0.0
confessing,0.0,view,0.0
confession,0.0,born,0.0
conscious,0.0,nyc,0.0
clap,0.0,bother,0.0
consequence,0.0,bottle,0.0
consuming,0.0,leather,0.0
control,0.0,bought,0.0
conversation,0.0,unraveling,0.0
cooler,0.0,marvin,0.0
corner,0.0,birthday,0.0
cost,0.0,biggest,0.0
clear,0.0,beg,0.0
chill,0.0,wearing,0.0
breath,0.0,wear,0.0
bust,0.0,weak,0.0
bring,0.0,messing,0.0
bringing,0.0,battery,0.0
brings,0.0,water,0.0
broken,0.0,messin,0.0
brush,0.0,masterpiece,0.0
burning,0.0,mask,0.0
burnt,0.0,believed,0.0
café,0.0,beside,0.0
chest,0.0,war,0.0
calling,0.0,notice,0.0
came,0.0,bet,0.0
caving,0.0,wander,0.0
ceiling,0.0,bigger,0.0
cent,0.0,permission,0.0
chase,0.0,lead,0.0
cheer,0.0,least,0.0
hard,0.0,holdin,0.0
harm,0.0,ho,0.0
headed,0.0,hitting,0.0
mouth,0.0,recklessness,0.0
overwhelmed,0.0,highlight,0.0
pack,0.0,shy,0.0
pain,0.0,reeling,0.0
paint,0.0,followed,0.0
paradise,0.0,follower,0.0
particular,0.0,foolish,0.0
pas,0.0,forgetting,0.0
past,0.0,forgiveness,0.0
patience,0.0,reject,0.0
people,0.0,share,0.0
perfectly,0.0,shame,0.0
permanent,0.0,relationship,0.0
person,0.0,remains,0.0
pickin,0.0,shady,0.0
piece,0.0,flash,0.0
plan,0.0,real,0.0
playin,0.0,photograph,0.0
outta,0.0,hosting,0.0
outside,0.0,jet,0.0
ordinary,0.0,instagram,0.0
negative,0.0,faster,0.0
muse,0.0,father,0.0
mutual,0.0,insane,0.0
nah,0.0,immature,0.0
naked,0.0,ignored,0.0
near,0.0,quick,0.0
needing,0.0,ski,0.0
needle,0.0,size,0.0
net,0.0,hurting,0.0
opposite,0.0,huh,0.0
nice,0.0,sipping,0.0
nose,0.0,figured,0.0
note,0.0,rate,0.0
nothin,0.0,rather,0.0
nowadays,0.0,reaching,0.0
number,0.0,sexy,0.0
ocean,0.0,front,0.0
poison,0.0,fuck,0.0
possibly,0.0,serve,0.0
pray,0.0,goin,0.0
replace,0.0,respect,0.0
reap,0.0,rhythm,0.0
reassure,0.0,save,0.0
reciprocate,0.0,riding,0.0
recognize,0.0,gray,0.0
reel,0.0,green,0.0
regretted,0.0,harder,0.0
remind,0.0,greyhound,0.0
reputation,0.0,rush,0.0
raise,0.0,river,0.0
resist,0.0,road,0.0
rest,0.0,run,0.0
ring,0.0,rumor,0.0
ripping,0.0,happened,0.0
rope,0.0,ruined,0.0
rose,0.0,hang,0.0
ruin,0.0,healing,0.0
realize,0.0,glad,0.0
rainbow,0.0,scream,0.0
praying,0.0,heather,0.0
pulled,0.0,seriously,0.0
prepared,0.0,separate,0.0
pressure,0.0,fucking,0.0
pretending,0.0,sell,0.0
pretty,0.0,full,0.0
prison,0.0,fun,0.0
probably,0.0,funny,0.0
propose,0.0,gasoline,0.0
pulling,0.0,screaming,0.0
race,0.0,gave,0.0
punched,0.0,section,0.0
puppet,0.0,gaye,0.0
push,0.0,heat,0.0
pushed,0.0,hearted,0.0
questioning,0.0,gettin,0.0
quickly,0.0,repost,0.0
quite,0.0,famous,0.0
movie,0.0,family,0.0
motion,0.0,fake,0.0
headline,0.0,step,0.0
moth,0.0,knock,0.0
impressed,0.0,stud,0.0
inch,0.0,deleted,0.0
inconsistency,0.0,pointless,0.0
inhibition,0.0,stroll,0.0
innocent,0.0,detonate,0.0
instead,0.0,stride,0.0
instrumental,0.0,stressing,0.0
intention,0.0,detonator,0.0
interested,0.0,popular,0.0
intertwined,0.0,posing,0.0
japan,0.0,stray,0.0
joke,0.0,diamond,0.0
kanye,0.0,stopping,0.0
keeping,0.0,differently,0.0
kicked,0.0,dipping,0.0
kid,0.0,dirt,0.0
kill,0.0,subtle,0.0
imagination,0.0,sucker,0.0
ignore,0.0,suffer,0.0
idea,0.0,daily,0.0
hole,0.0,round,0.0
heartbreak,0.0,pile,0.0
heavy,0.0,creepin,0.0
hesitation,0.0,lawn,0.0
hi,0.0,cruel,0.0
higher,0.0,cup,0.0
history,0.0,sutra,0.0
hmm,0.0,dangerously,0.0
honest,0.0,la,0.0
hypnotized,0.0,surface,0.0
hopeless,0.0,dare,0.0
hopin,0.0,darkest,0.0
hoping,0.0,superman,0.0
hotel,0.0,dawn,0.0
hour,0.0,plane,0.0
house,0.0,planned,0.0
hurricane,0.0,posse,0.0
killing,0.0,king,0.0
kils,0.0,smoking,0.0
kinda,0.0,posted,0.0
medal,0.0,em,0.0
lower,0.0,emotion,0.0
lure,0.0,encore,0.0
lured,0.0,judge,0.0
mad,0.0,promised,0.0
manipulate,0.0,excuse,0.0
may,0.0,promoting,0.0
meant,0.0,proud,0.0
medicine,0.0,somewhere,0.0
lotto,0.0,explain,0.0
meet,0.0,explosion,0.0
memory,0.0,express,0.0
men,0.0,facing,0.0
mess,0.0,prove,0.0
mhm,0.0,fading,0.0
middle,0.0,provoking,0.0
morning,0.0,faith,0.0
loud,0.0,electrified,0.0
25,0.0,either,0.0
knife,0.0,east,0.0
laying,0.0,kept,0.0
knowing,0.0,dm,0.0
lady,0.0,dog,0.0
last,0.0,doin,0.0
late,0.0,pouring,0.0
laugh,0.0,kilimanjaro,0.0
laughin,0.0,dress,0.0
lay,0.0,key,0.0
lean,0.0,karma,0.0
lookin,0.0,speed,0.0
learning,0.0,dry,0.0
letting,0.0,price,0.0
lied,0.0,spine,0.0
lift,0.0,karaoke,0.0
lightin,0.0,kama,0.0
live,0.0,problem,0.0
living,0.0,spell,0.0
zone,0.0,23,0.0
